prod_id,prod_dept,dept_label,prod_class,class_labels,prod_subclass,subclass_labels,subclass_coefficients,prod_base_price,prod_md1,start_date,end_date,md1_week,pareto_weights,margin
348,3,department_3,0,class_30,1,subclass_301,348,25.0,25.0,0,155,155,0.0006430681154318777,7.5
349,9,department_9,1,class_91,1,subclass_911,349,164.0,164.0,0,155,155,2.0313083897303493e-06,82.0
350,12,department_12,0,class_120,1,subclass_1201,350,435.0,435.0,0,155,155,1.2976834939820366e-07,130.5
351,2,department_2,0,class_20,1,subclass_201,351,10.0,10.0,0,155,155,0.007913392492622977,3.0
352,9,department_9,0,class_90,0,subclass_900,352,164.0,164.0,0,155,155,1.8667513495282441e-06,49.2
353,17,department_17,1,class_171,0,subclass_1710,353,676.67,676.67,0,155,155,2.431368693176147e-08,135.33
354,14,department_14,0,class_140,0,subclass_1400,354,525.33,525.33,0,155,155,6.805492228929537e-08,157.6
355,3,department_3,0,class_30,0,subclass_300,355,35.0,35.0,0,155,155,0.0003280935292282228,10.5
356,4,department_4,0,class_40,1,subclass_401,356,38.86,38.86,0,155,155,0.00015792673587322918,11.66
357,15,department_15,0,class_150,1,subclass_1501,357,723.2,723.2,0,155,155,2.862973397200365e-08,144.64
358,2,department_2,0,class_20,0,subclass_200,358,15.0,15.0,0,155,155,0.0035170605533506277,4.5
359,10,department_10,0,class_100,0,subclass_1000,359,202.0,202.0,0,155,155,9.787860454168587e-07,60.6
360,6,department_6,0,class_60,1,subclass_601,360,83.25,83.25,0,155,155,1.575654216687147e-05,41.62
361,2,department_2,0,class_20,1,subclass_201,361,11.67,11.67,0,155,155,0.005810598869568237,5.84
362,2,department_2,0,class_20,0,subclass_200,362,20.0,20.0,0,155,155,0.0019783443746053055,10.0
363,14,department_14,0,class_140,1,subclass_1401,363,656.67,656.67,0,155,155,4.175477808344718e-08,197.0
364,16,department_16,2,class_162,0,subclass_1620,364,734.29,734.29,0,155,155,2.100975467700875e-08,367.14
365,14,department_14,0,class_140,1,subclass_1401,365,525.33,525.33,0,155,155,6.805492228929537e-08,262.67
366,3,department_3,0,class_30,0,subclass_300,366,20.0,20.0,0,155,155,0.001004796741775138,10.0
367,3,department_3,0,class_30,0,subclass_300,367,35.0,35.0,0,155,155,0.0003280935292282228,10.5
368,13,department_13,0,class_130,1,subclass_1301,368,510.0,510.0,0,155,155,9.280745298494917e-08,255.0
369,2,department_2,0,class_20,0,subclass_200,369,16.67,16.67,0,155,155,0.0028476789111102027,8.34
370,6,department_6,1,class_61,0,subclass_610,370,83.25,83.25,0,155,155,1.4450585976044162e-05,41.62
371,0,department_0,0,class_00,0,subclass_000,371,2.0,2.0,0,155,155,1.0,0.4
372,17,department_17,0,class_170,0,subclass_1700,372,676.67,676.67,0,155,155,2.5535148211363236e-08,338.34
373,12,department_12,0,class_120,0,subclass_1200,373,435.0,435.0,0,155,155,1.2976834939820366e-07,217.5
374,7,department_7,0,class_70,1,subclass_701,374,114.29,114.29,0,155,155,6.5131430846831485e-06,57.14
375,2,department_2,0,class_20,1,subclass_201,375,16.67,16.67,0,155,155,0.0028476789111102027,8.34
376,2,department_2,0,class_20,0,subclass_200,376,10.0,10.0,0,155,155,0.007913392492622977,2.0
377,2,department_2,0,class_20,1,subclass_201,377,13.33,13.33,0,155,155,0.004453507568384692,6.66
378,1,department_1,0,class_10,1,subclass_101,378,5.0,5.0,0,155,155,0.08947585751810468,2.5
379,0,department_0,0,class_00,0,subclass_000,379,3.43,3.43,0,155,155,0.339994386793811,0.69
380,0,department_0,0,class_00,0,subclass_000,380,2.57,2.57,0,155,155,0.6056109838120994,1.28
381,7,department_7,0,class_70,0,subclass_700,381,100.0,100.0,0,155,155,8.509130940666356e-06,50.0
382,8,department_8,2,class_82,0,subclass_820,382,260.0,260.0,0,155,155,9.043364712101927e-07,78.0
383,14,department_14,2,class_142,0,subclass_1420,383,591.0,591.0,0,155,155,5.170954873214137e-08,177.3
384,3,department_3,0,class_30,1,subclass_301,384,35.0,35.0,0,155,155,0.0003280935292282228,17.5
385,3,department_3,0,class_30,1,subclass_301,385,25.0,25.0,0,155,155,0.0006430681154318777,12.5
386,12,department_12,0,class_120,0,subclass_1200,386,435.0,435.0,0,155,155,1.2976834939820366e-07,217.5
387,2,department_2,0,class_20,1,subclass_201,387,10.0,10.0,0,155,155,0.007913392492622977,5.0
388,5,department_5,0,class_50,0,subclass_500,388,104.0,104.0,0,155,155,9.96258795229733e-06,31.2
389,3,department_3,0,class_30,0,subclass_300,389,30.0,30.0,0,155,155,0.00044657355297381054,9.0
390,2,department_2,0,class_20,0,subclass_200,390,10.0,10.0,0,155,155,0.007913392492622977,3.0
391,10,department_10,0,class_100,0,subclass_1000,391,336.67,336.67,0,155,155,3.491572002989908e-07,101.0
392,14,department_14,2,class_142,1,subclass_1421,392,656.67,656.67,0,155,155,4.0934635372269625e-08,197.0
393,0,department_0,0,class_00,0,subclass_000,393,2.57,2.57,0,155,155,0.6056109838120994,0.77
394,3,department_3,0,class_30,1,subclass_301,394,35.0,35.0,0,155,155,0.0003280935292282228,17.5
395,4,department_4,0,class_40,1,subclass_401,395,48.57,48.57,0,155,155,0.0001010921231663573,24.28
396,1,department_1,0,class_10,0,subclass_100,396,4.5,4.5,0,155,155,0.11046402279967585,2.25
397,2,department_2,0,class_20,1,subclass_201,397,15.0,15.0,0,155,155,0.0035170605533506277,4.5
398,14,department_14,0,class_140,1,subclass_1401,398,394.0,394.0,0,155,155,1.2487226603775958e-07,197.0
399,6,department_6,1,class_61,0,subclass_610,399,111.0,111.0,0,155,155,8.126267957102445e-06,55.5
400,6,department_6,1,class_61,1,subclass_611,400,101.75,101.75,0,155,155,9.671880507186193e-06,50.88
401,3,department_3,0,class_30,1,subclass_301,401,30.0,30.0,0,155,155,0.00044657355297381054,9.0
402,2,department_2,0,class_20,1,subclass_201,402,11.67,11.67,0,155,155,0.005810598869568237,5.84
403,8,department_8,1,class_81,1,subclass_811,403,146.25,146.25,0,155,155,2.943460812013451e-06,73.12
404,3,department_3,0,class_30,0,subclass_300,404,40.0,40.0,0,155,155,0.00025119543689334605,20.0
405,2,department_2,0,class_20,0,subclass_200,405,10.0,10.0,0,155,155,0.007913392492622977,3.0
406,8,department_8,0,class_80,0,subclass_800,406,227.5,227.5,0,155,155,1.2437860172877325e-06,68.25
407,14,department_14,0,class_140,0,subclass_1400,407,656.67,656.67,0,155,155,4.175477808344718e-08,328.34
408,8,department_8,1,class_81,1,subclass_811,408,146.25,146.25,0,155,155,2.943460812013451e-06,43.88
409,4,department_4,0,class_40,1,subclass_401,409,38.86,38.86,0,155,155,0.00015792673587322918,19.43
410,14,department_14,1,class_141,1,subclass_1411,410,525.33,525.33,0,155,155,6.865618852745461e-08,262.67
411,18,department_18,0,class_180,1,subclass_1801,411,650.0,650.0,0,155,155,2.363381383148106e-08,130.0
412,3,department_3,0,class_30,0,subclass_300,412,35.0,35.0,0,155,155,0.0003280935292282228,10.5
413,4,department_4,0,class_40,1,subclass_401,413,53.43,53.43,0,155,155,8.353695953872392e-05,26.72
414,3,department_3,0,class_30,0,subclass_300,414,35.0,35.0,0,155,155,0.0003280935292282228,17.5
415,14,department_14,0,class_140,1,subclass_1401,415,525.33,525.33,0,155,155,6.805492228929537e-08,262.67
416,7,department_7,0,class_70,1,subclass_701,416,128.57,128.57,0,155,155,5.1456388769827966e-06,38.57
417,3,department_3,0,class_30,0,subclass_300,417,35.0,35.0,0,155,155,0.0003280935292282228,17.5
418,3,department_3,0,class_30,0,subclass_300,418,25.0,25.0,0,155,155,0.0006430681154318777,7.5
419,19,department_19,1,class_191,0,subclass_1910,419,724.0,724.0,0,155,155,1.499420175358876e-08,217.2
420,13,department_13,0,class_130,0,subclass_1300,420,510.0,510.0,0,155,155,9.280745298494917e-08,153.0
421,16,department_16,1,class_161,1,subclass_1611,421,660.86,660.86,0,155,155,3.049020736361853e-08,330.43
422,2,department_2,0,class_20,1,subclass_201,422,20.0,20.0,0,155,155,0.0019783443746053055,6.0
423,6,department_6,1,class_61,0,subclass_610,423,101.75,101.75,0,155,155,9.671880507186193e-06,30.52
424,8,department_8,0,class_80,0,subclass_800,424,130.0,130.0,0,155,155,3.819403191649274e-06,39.0
425,3,department_3,0,class_30,0,subclass_300,425,20.0,20.0,0,155,155,0.001004796741775138,10.0
426,3,department_3,0,class_30,1,subclass_301,426,20.0,20.0,0,155,155,0.001004796741775138,6.0
427,9,department_9,1,class_91,1,subclass_911,427,164.0,164.0,0,155,155,2.0313083897303493e-06,49.2
428,10,department_10,0,class_100,1,subclass_1001,428,202.0,202.0,0,155,155,9.787860454168587e-07,101.0
429,2,department_2,0,class_20,0,subclass_200,429,11.67,11.67,0,155,155,0.005810598869568237,3.5
430,0,department_0,0,class_00,1,subclass_001,430,2.86,2.86,0,155,155,0.4890214654885421,0.86
431,2,department_2,0,class_20,0,subclass_200,431,18.33,18.33,0,155,155,0.0023552506340950696,5.5
432,19,department_19,0,class_190,0,subclass_1900,432,905.0,905.0,0,155,155,1.0051351245358104e-08,452.5
433,8,department_8,1,class_81,0,subclass_810,433,146.25,146.25,0,155,155,2.943460812013451e-06,29.25
434,2,department_2,0,class_20,0,subclass_200,434,16.67,16.67,0,155,155,0.0028476789111102027,8.34
435,4,department_4,0,class_40,0,subclass_400,435,43.71,43.71,0,155,155,0.0001248233959399563,21.86
436,14,department_14,1,class_141,1,subclass_1411,436,722.33,722.33,0,155,155,3.39594208069189e-08,216.7
437,2,department_2,0,class_20,0,subclass_200,437,13.33,13.33,0,155,155,0.004453507568384692,4.0
438,2,department_2,0,class_20,1,subclass_201,438,13.33,13.33,0,155,155,0.004453507568384692,6.66
439,15,department_15,0,class_150,1,subclass_1501,439,813.6,813.6,0,155,155,2.1572047295529598e-08,406.8
440,2,department_2,0,class_20,1,subclass_201,440,10.0,10.0,0,155,155,0.007913392492622977,3.0
441,2,department_2,0,class_20,0,subclass_200,441,13.33,13.33,0,155,155,0.004453507568384692,6.66
442,7,department_7,0,class_70,1,subclass_701,442,142.86,142.86,0,155,155,4.166758274706023e-06,71.43
443,2,department_2,0,class_20,1,subclass_201,443,11.67,11.67,0,155,155,0.005810598869568237,3.5
444,10,department_10,0,class_100,0,subclass_1000,444,202.0,202.0,0,155,155,9.787860454168587e-07,40.4
445,3,department_3,0,class_30,0,subclass_300,445,25.0,25.0,0,155,155,0.0006430681154318777,12.5
446,15,department_15,0,class_150,0,subclass_1500,446,723.2,723.2,0,155,155,2.862973397200365e-08,216.96
447,8,department_8,0,class_80,1,subclass_801,447,227.5,227.5,0,155,155,1.2437860172877325e-06,113.75
448,2,department_2,0,class_20,0,subclass_200,448,11.67,11.67,0,155,155,0.005810598869568237,3.5
449,7,department_7,0,class_70,1,subclass_701,449,114.29,114.29,0,155,155,6.5131430846831485e-06,57.14
450,2,department_2,0,class_20,0,subclass_200,450,10.0,10.0,0,155,155,0.007913392492622977,3.0
451,10,department_10,0,class_100,1,subclass_1001,451,235.67,235.67,0,155,155,7.177616511939164e-07,117.84
452,3,department_3,0,class_30,1,subclass_301,452,35.0,35.0,0,155,155,0.0003280935292282228,17.5
453,19,department_19,1,class_191,0,subclass_1910,453,1448.0,1448.0,0,155,155,0.0,434.4
454,3,department_3,0,class_30,0,subclass_300,454,35.0,35.0,0,155,155,0.0003280935292282228,10.5
455,14,department_14,1,class_141,0,subclass_1410,455,788.0,788.0,0,155,155,2.773674211899881e-08,157.6
456,2,department_2,0,class_20,0,subclass_200,456,20.0,20.0,0,155,155,0.0019783443746053055,10.0
457,7,department_7,0,class_70,1,subclass_701,457,142.86,142.86,0,155,155,4.166758274706023e-06,71.43
458,2,department_2,0,class_20,0,subclass_200,458,15.0,15.0,0,155,155,0.0035170605533506277,7.5
459,14,department_14,1,class_141,0,subclass_1410,459,656.67,656.67,0,155,155,4.2139579685878795e-08,131.33
460,9,department_9,0,class_90,1,subclass_901,460,164.0,164.0,0,155,155,1.8667513495282441e-06,82.0
461,2,department_2,0,class_20,1,subclass_201,461,11.67,11.67,0,155,155,0.005810598869568237,3.5
462,3,department_3,0,class_30,1,subclass_301,462,30.0,30.0,0,155,155,0.00044657355297381054,15.0
463,3,department_3,0,class_30,1,subclass_301,463,40.0,40.0,0,155,155,0.00025119543689334605,12.0
464,12,department_12,1,class_121,1,subclass_1211,464,290.0,290.0,0,155,155,3.3275503286080915e-07,145.0
465,4,department_4,0,class_40,1,subclass_401,465,43.71,43.71,0,155,155,0.0001248233959399563,13.11
466,2,department_2,0,class_20,0,subclass_200,466,13.33,13.33,0,155,155,0.004453507568384692,2.67
467,17,department_17,1,class_171,1,subclass_1711,467,676.67,676.67,0,155,155,2.431368693176147e-08,338.34
468,9,department_9,0,class_90,0,subclass_900,468,218.67,218.67,0,155,155,1.0478288810600163e-06,109.34
469,15,department_15,0,class_150,1,subclass_1501,469,632.8,632.8,0,155,155,3.8923958836248535e-08,189.84
470,2,department_2,0,class_20,1,subclass_201,470,15.0,15.0,0,155,155,0.0035170605533506277,7.5
471,3,department_3,0,class_30,1,subclass_301,471,35.0,35.0,0,155,155,0.0003280935292282228,7.0
472,2,department_2,0,class_20,1,subclass_201,472,10.0,10.0,0,155,155,0.007913392492622977,5.0
473,4,department_4,0,class_40,1,subclass_401,473,58.29,58.29,0,155,155,7.018688368407341e-05,29.14
474,4,department_4,0,class_40,0,subclass_400,474,34.0,34.0,0,155,155,0.00020630352118086804,10.2
475,14,department_14,2,class_142,0,subclass_1420,475,722.33,722.33,0,155,155,3.296357975929965e-08,361.16
476,2,department_2,0,class_20,0,subclass_200,476,15.0,15.0,0,155,155,0.0035170605533506277,4.5
477,19,department_19,0,class_190,0,subclass_1900,477,905.0,905.0,0,155,155,1.0051351245358104e-08,271.5
478,19,department_19,1,class_191,1,subclass_1911,478,724.0,724.0,0,155,155,1.499420175358876e-08,362.0
479,8,department_8,0,class_80,1,subclass_801,479,146.25,146.25,0,155,155,3.0167510755837435e-06,43.88
480,9,department_9,0,class_90,1,subclass_901,480,246.0,246.0,0,155,155,8.26890562428555e-07,49.2
481,2,department_2,0,class_20,1,subclass_201,481,16.67,16.67,0,155,155,0.0028476789111102027,5.0
482,2,department_2,0,class_20,1,subclass_201,482,18.33,18.33,0,155,155,0.0023552506340950696,9.16
483,12,department_12,0,class_120,1,subclass_1201,483,580.0,580.0,0,155,155,7.08080421140912e-08,290.0
484,8,department_8,1,class_81,0,subclass_810,484,178.75,178.75,0,155,155,1.9687636618433194e-06,53.62
485,13,department_13,1,class_131,1,subclass_1311,485,340.0,340.0,0,155,155,2.2423362080226958e-07,102.0
486,14,department_14,2,class_142,0,subclass_1420,486,525.33,525.33,0,155,155,6.677342003050199e-08,157.6
487,8,department_8,1,class_81,0,subclass_810,487,178.75,178.75,0,155,155,1.9687636618433194e-06,89.38
488,15,department_15,0,class_150,0,subclass_1500,488,452.0,452.0,0,155,155,8.10891038801955e-08,135.6
489,2,department_2,0,class_20,0,subclass_200,489,11.67,11.67,0,155,155,0.005810598869568237,5.84
490,12,department_12,0,class_120,1,subclass_1201,490,398.75,398.75,0,155,155,1.5538510628197388e-07,119.62
491,6,department_6,0,class_60,1,subclass_601,491,83.25,83.25,0,155,155,1.575654216687147e-05,24.98
492,2,department_2,0,class_20,1,subclass_201,492,15.0,15.0,0,155,155,0.0035170605533506277,7.5
493,3,department_3,0,class_30,0,subclass_300,493,25.0,25.0,0,155,155,0.0006430681154318777,7.5
494,2,department_2,0,class_20,1,subclass_201,494,13.33,13.33,0,155,155,0.004453507568384692,4.0
495,14,department_14,1,class_141,1,subclass_1411,495,591.0,591.0,0,155,155,5.319714940692831e-08,295.5
496,0,department_0,0,class_00,1,subclass_001,496,2.86,2.86,0,155,155,0.4890214654885421,1.43
497,14,department_14,1,class_141,0,subclass_1410,497,459.67,459.67,0,155,155,9.120079365467081e-08,91.93
498,19,department_19,0,class_190,1,subclass_1901,498,905.0,905.0,0,155,155,1.0051351245358104e-08,271.5
499,2,department_2,0,class_20,0,subclass_200,499,10.0,10.0,0,155,155,0.007913392492622977,3.0
500,8,department_8,2,class_82,0,subclass_820,500,178.75,178.75,0,155,155,1.918883270320007e-06,89.38
501,3,department_3,0,class_30,0,subclass_300,501,25.0,25.0,0,155,155,0.0006430681154318777,7.5
502,2,department_2,0,class_20,0,subclass_200,502,15.0,15.0,0,155,155,0.0035170605533506277,7.5
503,14,department_14,1,class_141,1,subclass_1411,503,656.67,656.67,0,155,155,4.2139579685878795e-08,197.0
504,19,department_19,1,class_191,0,subclass_1910,504,724.0,724.0,0,155,155,1.499420175358876e-08,217.2
505,4,department_4,0,class_40,1,subclass_401,505,58.29,58.29,0,155,155,7.018688368407341e-05,29.14
506,4,department_4,0,class_40,0,subclass_400,506,53.43,53.43,0,155,155,8.353695953872392e-05,26.72
507,8,department_8,1,class_81,1,subclass_811,507,195.0,195.0,0,155,155,1.6535100523351673e-06,58.5
508,6,department_6,2,class_62,0,subclass_620,508,120.25,120.25,0,155,155,7.53014365023227e-06,60.12
509,3,department_3,0,class_30,1,subclass_301,509,25.0,25.0,0,155,155,0.0006430681154318777,7.5
510,3,department_3,0,class_30,1,subclass_301,510,20.0,20.0,0,155,155,0.001004796741775138,10.0
511,2,department_2,0,class_20,0,subclass_200,511,15.0,15.0,0,155,155,0.0035170605533506277,4.5
512,6,department_6,2,class_62,1,subclass_621,512,148.0,148.0,0,155,155,4.969372832181248e-06,74.0
513,16,department_16,2,class_162,0,subclass_1620,513,881.14,881.14,0,155,155,1.306324815717185e-08,440.57
514,19,department_19,0,class_190,1,subclass_1901,514,1086.0,1086.0,0,155,155,5.452917815855382e-09,325.8
515,2,department_2,0,class_20,1,subclass_201,515,11.67,11.67,0,155,155,0.005810598869568237,3.5
516,18,department_18,0,class_180,0,subclass_1800,516,975.0,975.0,0,155,155,7.727213229993667e-09,195.0
517,8,department_8,2,class_82,0,subclass_820,517,178.75,178.75,0,155,155,1.918883270320007e-06,89.38
518,2,department_2,0,class_20,1,subclass_201,518,16.67,16.67,0,155,155,0.0028476789111102027,8.34
519,14,department_14,1,class_141,0,subclass_1410,519,525.33,525.33,0,155,155,6.865618852745461e-08,105.07
520,2,department_2,0,class_20,1,subclass_201,520,10.0,10.0,0,155,155,0.007913392492622977,3.0
521,12,department_12,1,class_121,0,subclass_1210,521,290.0,290.0,0,155,155,3.3275503286080915e-07,87.0
522,12,department_12,1,class_121,0,subclass_1210,522,362.5,362.5,0,155,155,2.1116391682048718e-07,108.75
523,2,department_2,0,class_20,1,subclass_201,523,11.67,11.67,0,155,155,0.005810598869568237,5.84
524,10,department_10,0,class_100,1,subclass_1001,524,336.67,336.67,0,155,155,3.491572002989908e-07,101.0
525,18,department_18,0,class_180,1,subclass_1801,525,975.0,975.0,0,155,155,7.727213229993667e-09,487.5
526,12,department_12,0,class_120,1,subclass_1201,526,326.25,326.25,0,155,155,2.34586673458848e-07,163.12
527,2,department_2,0,class_20,1,subclass_201,527,11.67,11.67,0,155,155,0.005810598869568237,3.5
528,2,department_2,0,class_20,1,subclass_201,528,18.33,18.33,0,155,155,0.0023552506340950696,5.5
529,3,department_3,0,class_30,0,subclass_300,529,35.0,35.0,0,155,155,0.0003280935292282228,17.5
530,6,department_6,0,class_60,1,subclass_601,530,92.5,92.5,0,155,155,1.2761849522388164e-05,27.75
531,12,department_12,0,class_120,1,subclass_1201,531,435.0,435.0,0,155,155,1.2976834939820366e-07,130.5
532,2,department_2,0,class_20,1,subclass_201,532,11.67,11.67,0,155,155,0.005810598869568237,3.5
533,9,department_9,0,class_90,0,subclass_900,533,191.33,191.33,0,155,155,1.370212685899939e-06,95.66
534,6,department_6,1,class_61,0,subclass_610,534,129.5,129.5,0,155,155,5.9689932975800495e-06,64.75
535,2,department_2,0,class_20,0,subclass_200,535,15.0,15.0,0,155,155,0.0035170605533506277,7.5
536,4,department_4,0,class_40,0,subclass_400,536,34.0,34.0,0,155,155,0.00020630352118086804,17.0
537,12,department_12,0,class_120,0,subclass_1200,537,290.0,290.0,0,155,155,2.9822637020995353e-07,87.0
538,11,department_11,2,class_112,0,subclass_1120,538,278.86,278.86,0,155,155,5.268220736473167e-07,83.66
539,0,department_0,0,class_00,1,subclass_001,539,4.0,4.0,0,155,155,0.24999999625144959,1.2
540,12,department_12,1,class_121,1,subclass_1211,540,507.5,507.5,0,155,155,1.0528865931598917e-07,152.25
541,3,department_3,0,class_30,0,subclass_300,541,30.0,30.0,0,155,155,0.00044657355297381054,15.0
542,2,department_2,0,class_20,0,subclass_200,542,16.67,16.67,0,155,155,0.0028476789111102027,5.0
543,0,department_0,0,class_00,0,subclass_000,543,3.14,3.14,0,155,155,0.4056959684686321,0.94
544,2,department_2,0,class_20,0,subclass_200,544,11.67,11.67,0,155,155,0.005810598869568237,3.5
545,2,department_2,0,class_20,0,subclass_200,545,13.33,13.33,0,155,155,0.004453507568384692,4.0
546,18,department_18,0,class_180,0,subclass_1800,546,812.5,812.5,0,155,155,1.3326336641717229e-08,243.75
547,8,department_8,0,class_80,1,subclass_801,547,260.0,260.0,0,155,155,9.511022474739212e-07,78.0
548,2,department_2,0,class_20,0,subclass_200,548,15.0,15.0,0,155,155,0.0035170605533506277,4.5
549,2,department_2,0,class_20,1,subclass_201,549,11.67,11.67,0,155,155,0.005810598869568237,3.5
550,14,department_14,2,class_142,0,subclass_1420,550,525.33,525.33,0,155,155,6.677342003050199e-08,262.67
551,8,department_8,1,class_81,1,subclass_811,551,162.5,162.5,0,155,155,2.383253624953167e-06,32.5
552,2,department_2,0,class_20,1,subclass_201,552,20.0,20.0,0,155,155,0.0019783443746053055,4.0
553,3,department_3,0,class_30,1,subclass_301,553,30.0,30.0,0,155,155,0.00044657355297381054,6.0
554,2,department_2,0,class_20,0,subclass_200,554,11.67,11.67,0,155,155,0.005810598869568237,5.84
555,2,department_2,0,class_20,1,subclass_201,555,10.0,10.0,0,155,155,0.007913392492622977,3.0
556,2,department_2,0,class_20,0,subclass_200,556,15.0,15.0,0,155,155,0.0035170605533506277,4.5
557,13,department_13,0,class_130,1,subclass_1301,557,425.0,425.0,0,155,155,1.3584188188885313e-07,212.5
558,8,department_8,2,class_82,1,subclass_821,558,130.0,130.0,0,155,155,3.63234008659436e-06,39.0
559,4,department_4,0,class_40,0,subclass_400,559,48.57,48.57,0,155,155,0.0001010921231663573,14.57
560,8,department_8,2,class_82,0,subclass_820,560,130.0,130.0,0,155,155,3.63234008659436e-06,39.0
561,19,department_19,1,class_191,1,subclass_1911,561,1448.0,1448.0,0,155,155,0.0,434.4
562,12,department_12,0,class_120,1,subclass_1201,562,507.5,507.5,0,155,155,9.401399396060777e-08,101.5
563,15,department_15,0,class_150,1,subclass_1501,563,723.2,723.2,0,155,155,2.862973397200365e-08,144.64
564,2,department_2,0,class_20,0,subclass_200,564,10.0,10.0,0,155,155,0.007913392492622977,3.0
565,2,department_2,0,class_20,1,subclass_201,565,10.0,10.0,0,155,155,0.007913392492622977,3.0
566,12,department_12,0,class_120,0,subclass_1200,566,362.5,362.5,0,155,155,1.8906557272393962e-07,108.75
567,8,department_8,1,class_81,1,subclass_811,567,178.75,178.75,0,155,155,1.9687636618433194e-06,53.62
568,9,department_9,0,class_90,0,subclass_900,568,191.33,191.33,0,155,155,1.370212685899939e-06,95.66
569,2,department_2,0,class_20,0,subclass_200,569,15.0,15.0,0,155,155,0.0035170605533506277,3.0
570,12,department_12,0,class_120,0,subclass_1200,570,471.25,471.25,0,155,155,1.0983248894710897e-07,141.38
571,10,department_10,0,class_100,1,subclass_1001,571,269.33,269.33,0,155,155,5.483941938680666e-07,53.87
572,3,department_3,0,class_30,1,subclass_301,572,20.0,20.0,0,155,155,0.001004796741775138,10.0
573,14,department_14,0,class_140,1,subclass_1401,573,788.0,788.0,0,155,155,2.7469516071042706e-08,236.4
574,12,department_12,0,class_120,0,subclass_1200,574,543.75,543.75,0,155,155,8.125243940441969e-08,163.12
575,2,department_2,0,class_20,0,subclass_200,575,10.0,10.0,0,155,155,0.007913392492622977,5.0
576,3,department_3,0,class_30,1,subclass_301,576,20.0,20.0,0,155,155,0.001004796741775138,10.0
577,7,department_7,0,class_70,1,subclass_701,577,142.86,142.86,0,155,155,4.166758274706023e-06,42.86
578,2,department_2,0,class_20,1,subclass_201,578,16.67,16.67,0,155,155,0.0028476789111102027,5.0
579,16,department_16,0,class_160,0,subclass_1600,579,660.86,660.86,0,155,155,3.012046441808166e-08,198.26
580,19,department_19,0,class_190,0,subclass_1900,580,905.0,905.0,0,155,155,1.0051351245358104e-08,271.5
581,2,department_2,0,class_20,1,subclass_201,581,13.33,13.33,0,155,155,0.004453507568384692,4.0
582,8,department_8,2,class_82,0,subclass_820,582,146.25,146.25,0,155,155,2.8689481283798607e-06,29.25
583,2,department_2,0,class_20,0,subclass_200,583,11.67,11.67,0,155,155,0.005810598869568237,3.5
584,6,department_6,1,class_61,1,subclass_611,584,101.75,101.75,0,155,155,9.671880507186193e-06,30.52
585,3,department_3,0,class_30,0,subclass_300,585,30.0,30.0,0,155,155,0.00044657355297381054,9.0
586,12,department_12,0,class_120,1,subclass_1201,586,435.0,435.0,0,155,155,1.2976834939820366e-07,217.5
587,14,department_14,1,class_141,0,subclass_1410,587,394.0,394.0,0,155,155,1.25941170229584e-07,118.2
588,7,department_7,0,class_70,1,subclass_701,588,128.57,128.57,0,155,155,5.1456388769827966e-06,64.28
589,10,department_10,0,class_100,1,subclass_1001,589,303.0,303.0,0,155,155,4.322393161568282e-07,151.5
590,4,department_4,0,class_40,0,subclass_400,590,68.0,68.0,0,155,155,5.1572131744778613e-05,34.0
591,2,department_2,0,class_20,0,subclass_200,591,16.67,16.67,0,155,155,0.0028476789111102027,8.34
592,6,department_6,2,class_62,1,subclass_621,592,92.5,92.5,0,155,155,1.2729391435295858e-05,27.75
593,16,department_16,1,class_161,1,subclass_1611,593,881.14,881.14,0,155,155,1.4964389286353473e-08,440.57
594,2,department_2,0,class_20,1,subclass_201,594,10.0,10.0,0,155,155,0.007913392492622977,3.0
595,6,department_6,0,class_60,0,subclass_600,595,101.75,101.75,0,155,155,1.0546115643194555e-05,30.52
596,2,department_2,0,class_20,1,subclass_201,596,13.33,13.33,0,155,155,0.004453507568384692,4.0
597,15,department_15,0,class_150,1,subclass_1501,597,632.8,632.8,0,155,155,3.8923958836248535e-08,316.4
598,17,department_17,2,class_172,0,subclass_1720,598,870.0,870.0,0,155,155,1.055636594763993e-08,435.0
599,14,department_14,2,class_142,1,subclass_1421,599,459.67,459.67,0,155,155,8.874173432616975e-08,229.84
600,15,department_15,0,class_150,1,subclass_1501,600,452.0,452.0,0,155,155,8.10891038801955e-08,226.0
601,3,department_3,0,class_30,0,subclass_300,601,35.0,35.0,0,155,155,0.0003280935292282228,10.5
602,2,department_2,0,class_20,0,subclass_200,602,11.67,11.67,0,155,155,0.005810598869568237,5.84
603,3,department_3,0,class_30,0,subclass_300,603,25.0,25.0,0,155,155,0.0006430681154318777,5.0
604,14,department_14,2,class_142,0,subclass_1420,604,525.33,525.33,0,155,155,6.677342003050199e-08,262.67
605,2,department_2,0,class_20,1,subclass_201,605,10.0,10.0,0,155,155,0.007913392492622977,3.0
606,2,department_2,0,class_20,1,subclass_201,606,13.33,13.33,0,155,155,0.004453507568384692,4.0
607,2,department_2,0,class_20,0,subclass_200,607,16.67,16.67,0,155,155,0.0028476789111102027,5.0
608,2,department_2,0,class_20,1,subclass_201,608,16.67,16.67,0,155,155,0.0028476789111102027,5.0
609,2,department_2,0,class_20,1,subclass_201,609,15.0,15.0,0,155,155,0.0035170605533506277,7.5
610,3,department_3,0,class_30,0,subclass_300,610,40.0,40.0,0,155,155,0.00025119543689334605,20.0
