,promo_id,promo_cat,promo_discount,start_date,end_date,promo_prods,promo_stores,BX
44,44,1,0.25,19,20,346,64,0
44,44,2,0.1,19,20,524,84,0
44,44,2,0.1,19,20,272,4,0
44,44,2,0.1,19,20,452,58,0
44,44,0,0.5,19,20,427,16,0
44,44,2,0.1,19,20,18,13,0
44,44,1,0.25,19,20,549,50,0
44,44,1,0.25,19,20,432,79,0
44,44,3,0.5,19,20,135,97,1
44,44,2,0.1,19,20,115,71,0
44,44,1,0.25,19,20,229,41,0
44,44,1,0.25,19,20,516,92,0
44,44,2,0.1,19,20,326,48,0
44,44,2,0.1,19,20,385,66,0
44,44,1,0.25,19,20,375,12,0
45,45,1,0.25,104,105,482,74,0
45,45,2,0.1,104,105,42,14,0
45,45,2,0.1,104,105,136,4,0
45,45,2,0.1,104,105,677,30,0
45,45,2,0.1,104,105,494,9,0
45,45,2,0.1,104,105,326,21,0
46,46,2,0.1,62,63,506,60,0
46,46,1,0.25,62,63,189,20,0
46,46,2,0.1,62,63,628,30,0
46,46,1,0.25,62,63,690,69,0
46,46,1,0.25,62,63,127,11,0
46,46,2,0.1,62,63,336,52,0
46,46,2,0.1,62,63,418,83,0
46,46,1,0.25,62,63,591,51,0
46,46,0,0.5,62,63,141,71,0
46,46,1,0.25,62,63,402,90,0
46,46,0,0.5,62,63,170,43,0
46,46,0,0.5,62,63,520,2,0
46,46,3,0.25,62,63,457,53,3
46,46,1,0.25,62,63,132,25,0
46,46,3,0.25,62,63,510,92,3
46,46,2,0.1,62,63,425,32,0
47,47,2,0.1,146,147,299,58,0
47,47,2,0.1,146,147,416,12,0
47,47,0,0.5,146,147,400,10,0
48,48,1,0.25,7,8,292,71,0
48,48,1,0.25,7,8,18,67,0
48,48,1,0.25,7,8,480,27,0
49,49,1,0.25,103,104,681,8,0
49,49,1,0.25,103,104,608,48,0
49,49,2,0.1,103,104,607,58,0
49,49,2,0.1,103,104,92,25,0
50,50,4,0.28,19,20,541,75,0
50,50,4,0.18,19,20,399,3,0
50,50,3,0.25,19,20,473,85,3
50,50,2,0.1,19,20,671,99,0
50,50,2,0.1,19,20,282,96,0
50,50,1,0.25,19,20,134,87,0
50,50,1,0.25,19,20,130,12,0
50,50,1,0.25,19,20,485,0,0
50,50,0,0.5,19,20,215,63,0
50,50,2,0.1,19,20,515,67,0
50,50,4,0.33,19,20,113,40,0
50,50,2,0.1,19,20,559,22,0
50,50,4,0.18,19,20,327,27,0
50,50,1,0.25,19,20,315,17,0
50,50,4,0.02,19,20,310,39,0
50,50,2,0.1,19,20,162,51,0
50,50,1,0.25,19,20,508,42,0
50,50,1,0.25,19,20,5,69,0
50,50,0,0.5,19,20,361,4,0
50,50,4,0.34,19,20,176,76,0
50,50,4,0.08,19,20,317,20,0
50,50,1,0.25,19,20,322,71,0
50,50,1,0.25,19,20,442,10,0
50,50,3,0.25,19,20,204,70,3
50,50,2,0.1,19,20,697,47,0
50,50,2,0.1,19,20,300,25,0
50,50,2,0.1,19,20,665,68,0
50,50,1,0.25,19,20,661,9,0
51,51,2,0.1,53,54,148,91,0
51,51,1,0.25,53,54,686,90,0
51,51,2,0.1,53,54,563,70,0
51,51,1,0.25,53,54,551,37,0
51,51,2,0.1,53,54,474,83,0
51,51,1,0.25,53,54,167,55,0
52,52,3,0.25,45,46,154,93,3
52,52,2,0.1,45,46,313,16,0
52,52,4,0.16,45,46,674,38,0
52,52,4,0.0,45,46,195,61,0
52,52,2,0.1,45,46,12,62,0
52,52,1,0.25,45,46,408,66,0
52,52,4,0.42,45,46,98,36,0
52,52,2,0.1,45,46,563,15,0
52,52,0,0.5,45,46,564,5,0
52,52,0,0.5,45,46,466,31,0
52,52,2,0.1,45,46,26,65,0
52,52,4,0.02,45,46,310,73,0
53,53,2,0.1,69,70,553,49,0
53,53,1,0.25,69,70,179,67,0
53,53,3,0.25,69,70,312,88,3
53,53,1,0.25,69,70,347,65,0
53,53,1,0.25,69,70,478,54,0
53,53,4,0.32,69,70,384,37,0
53,53,1,0.25,69,70,234,36,0
53,53,1,0.25,69,70,341,57,0
53,53,1,0.25,69,70,590,41,0
53,53,3,0.33,69,70,508,40,2
53,53,4,0.44,69,70,556,77,0
53,53,1,0.25,69,70,531,52,0
53,53,1,0.25,69,70,568,48,0
53,53,4,0.21,69,70,67,11,0
53,53,4,0.1,69,70,164,73,0
53,53,1,0.25,69,70,107,8,0
53,53,1,0.25,69,70,521,62,0
54,54,4,0.0,20,21,573,73,0
54,54,1,0.25,20,21,26,19,0
54,54,1,0.25,20,21,544,32,0
54,54,1,0.25,20,21,328,3,0
54,54,4,0.02,20,21,82,93,0
54,54,0,0.5,20,21,575,49,0
54,54,4,0.06,20,21,50,63,0
54,54,1,0.25,20,21,352,28,0
54,54,2,0.1,20,21,446,53,0
54,54,1,0.25,20,21,521,23,0
54,54,1,0.25,20,21,41,59,0
54,54,4,0.28,20,21,689,14,0
54,54,0,0.5,20,21,114,90,0
54,54,2,0.1,20,21,460,10,0
54,54,2,0.1,20,21,258,35,0
55,55,4,0.08,34,35,286,48,0
55,55,0,0.5,34,35,438,26,0
55,55,2,0.1,34,35,467,88,0
55,55,3,0.33,34,35,566,65,2
55,55,1,0.25,34,35,241,43,0
55,55,4,0.13,34,35,647,76,0
55,55,2,0.1,34,35,483,58,0
56,56,2,0.1,99,100,506,39,0
56,56,2,0.1,99,100,475,77,0
56,56,3,0.25,99,100,447,58,3
56,56,1,0.25,99,100,696,3,0
56,56,2,0.1,99,100,295,55,0
56,56,2,0.1,99,100,14,22,0
56,56,1,0.25,99,100,590,31,0
56,56,1,0.25,99,100,547,8,0
56,56,2,0.1,99,100,630,86,0
56,56,2,0.1,99,100,278,79,0
56,56,0,0.5,99,100,291,28,0
56,56,2,0.1,99,100,95,10,0
56,56,1,0.25,99,100,533,4,0
56,56,0,0.5,99,100,139,13,0
56,56,1,0.25,99,100,402,23,0
56,56,1,0.25,99,100,592,7,0
56,56,1,0.25,99,100,612,0,0
56,56,1,0.25,99,100,441,27,0
56,56,2,0.1,99,100,584,45,0
57,57,1,0.25,131,132,299,58,0
57,57,2,0.1,131,132,692,90,0
57,57,2,0.1,131,132,167,42,0
57,57,1,0.25,131,132,243,16,0
57,57,3,0.33,131,132,154,61,2
57,57,2,0.1,131,132,73,88,0
57,57,2,0.1,131,132,334,21,0
57,57,1,0.25,131,132,129,68,0
57,57,3,0.33,131,132,461,67,2
57,57,2,0.1,131,132,201,80,0
57,57,1,0.25,131,132,529,15,0
57,57,2,0.1,131,132,434,13,0
57,57,3,0.25,131,132,648,63,3
57,57,0,0.5,131,132,575,93,0
57,57,3,0.25,131,132,609,62,3
57,57,2,0.1,131,132,393,59,0
57,57,2,0.1,131,132,332,7,0
57,57,1,0.25,131,132,290,81,0
57,57,2,0.1,131,132,676,45,0
57,57,2,0.1,131,132,507,57,0
57,57,2,0.1,131,132,614,32,0
57,57,2,0.1,131,132,228,8,0
57,57,0,0.5,131,132,443,56,0
57,57,0,0.5,131,132,101,73,0
57,57,1,0.25,131,132,260,36,0
57,57,2,0.1,131,132,577,3,0
58,58,3,0.25,32,33,510,63,3
58,58,2,0.1,32,33,532,41,0
58,58,2,0.1,32,33,100,60,0
58,58,1,0.25,32,33,692,6,0
58,58,2,0.1,32,33,407,79,0
58,58,1,0.25,32,33,297,87,0
58,58,1,0.25,32,33,152,40,0
58,58,1,0.25,32,33,373,91,0
58,58,2,0.1,32,33,153,29,0
58,58,2,0.1,32,33,581,69,0
58,58,3,0.25,32,33,681,48,3
59,59,4,0.08,140,141,534,19,0
59,59,4,0.09,140,141,584,60,0
59,59,2,0.1,140,141,420,41,0
59,59,2,0.1,140,141,222,44,0
59,59,2,0.1,140,141,10,37,0
60,60,2,0.1,50,51,33,88,0
60,60,2,0.1,50,51,518,11,0
60,60,3,0.33,50,51,441,10,2
60,60,2,0.1,50,51,503,97,0
60,60,2,0.1,50,51,130,54,0
60,60,1,0.25,50,51,207,19,0
60,60,1,0.25,50,51,330,83,0
60,60,1,0.25,50,51,347,3,0
60,60,1,0.25,50,51,505,74,0
60,60,0,0.5,50,51,612,86,0
60,60,2,0.1,50,51,422,0,0
60,60,3,0.25,50,51,102,61,3
61,61,2,0.1,91,92,531,28,0
61,61,1,0.25,91,92,415,17,0
61,61,3,0.25,91,92,380,52,3
61,61,2,0.1,91,92,232,21,0
61,61,1,0.25,91,92,236,48,0
61,61,1,0.25,91,92,572,91,0
61,61,1,0.25,91,92,130,4,0
61,61,1,0.25,91,92,125,43,0
61,61,1,0.25,91,92,419,14,0
61,61,2,0.1,91,92,28,66,0
61,61,2,0.1,91,92,219,98,0
61,61,2,0.1,91,92,333,47,0
61,61,1,0.25,91,92,410,25,0
61,61,3,0.25,91,92,641,58,3
61,61,2,0.1,91,92,103,49,0
61,61,1,0.25,91,92,393,3,0
61,61,2,0.1,91,92,615,41,0
61,61,1,0.25,91,92,689,74,0
61,61,1,0.25,91,92,289,57,0
61,61,0,0.5,91,92,685,23,0
61,61,2,0.1,91,92,547,96,0
61,61,1,0.25,91,92,548,84,0
61,61,1,0.25,91,92,648,1,0
61,61,0,0.5,91,92,100,71,0
61,61,1,0.25,91,92,258,81,0
61,61,2,0.1,91,92,111,75,0
62,62,2,0.1,121,122,636,1,0
62,62,2,0.1,121,122,554,45,0
62,62,1,0.25,121,122,196,46,0
62,62,0,0.5,121,122,557,25,0
62,62,3,0.25,121,122,621,94,3
62,62,2,0.1,121,122,83,93,0
62,62,2,0.1,121,122,34,6,0
62,62,2,0.1,121,122,61,8,0
62,62,2,0.1,121,122,207,77,0
62,62,0,0.5,121,122,664,64,0
62,62,0,0.5,121,122,298,23,0
62,62,1,0.25,121,122,429,59,0
62,62,2,0.1,121,122,408,10,0
62,62,2,0.1,121,122,22,92,0
62,62,2,0.1,121,122,62,43,0
62,62,2,0.1,121,122,466,95,0
62,62,2,0.1,121,122,574,33,0
62,62,2,0.1,121,122,117,11,0
63,63,3,0.25,39,40,326,63,3
63,63,2,0.1,39,40,9,8,0
63,63,1,0.25,39,40,343,86,0
63,63,1,0.25,39,40,319,44,0
63,63,3,0.33,39,40,183,59,2
63,63,2,0.1,39,40,34,32,0
63,63,2,0.1,39,40,584,9,0
63,63,2,0.1,39,40,130,26,0
63,63,1,0.25,39,40,8,5,0
63,63,2,0.1,39,40,554,24,0
63,63,2,0.1,39,40,339,37,0
63,63,1,0.25,39,40,294,82,0
63,63,2,0.1,39,40,287,99,0
63,63,2,0.1,39,40,225,55,0
63,63,2,0.1,39,40,211,56,0
63,63,0,0.5,39,40,152,18,0
63,63,1,0.25,39,40,144,60,0
63,63,3,0.25,39,40,23,48,3
63,63,2,0.1,39,40,626,88,0
63,63,3,0.5,39,40,522,80,1
63,63,3,0.25,39,40,284,38,3
63,63,1,0.25,39,40,233,64,0
63,63,1,0.25,39,40,289,96,0
63,63,1,0.25,39,40,570,74,0
63,63,1,0.25,39,40,506,92,0
63,63,3,0.33,39,40,198,58,2
64,64,0,0.5,31,32,35,8,0
64,64,1,0.25,31,32,14,7,0
64,64,1,0.25,31,32,378,37,0
64,64,2,0.1,31,32,187,75,0
64,64,2,0.1,31,32,47,25,0
64,64,3,0.25,31,32,82,38,3
64,64,1,0.25,31,32,601,96,0
64,64,1,0.25,31,32,337,94,0
65,65,2,0.1,142,143,326,24,0
65,65,3,0.33,142,143,139,97,2
65,65,2,0.1,142,143,499,55,0
65,65,2,0.1,142,143,173,82,0
65,65,0,0.5,142,143,299,0,0
65,65,2,0.1,142,143,288,47,0
65,65,2,0.1,142,143,135,81,0
65,65,2,0.1,142,143,594,91,0
65,65,4,0.13,142,143,30,16,0
65,65,3,0.25,142,143,548,70,3
65,65,2,0.1,142,143,496,41,0
65,65,1,0.25,142,143,565,96,0
65,65,0,0.5,142,143,407,94,0
66,66,1,0.25,60,61,148,98,0
66,66,1,0.25,60,61,490,20,0
66,66,4,0.09,60,61,584,11,0
66,66,3,0.25,60,61,144,84,3
66,66,2,0.1,60,61,542,50,0
66,66,3,0.5,60,61,593,24,1
66,66,2,0.1,60,61,58,53,0
66,66,2,0.1,60,61,96,88,0
66,66,2,0.1,60,61,684,32,0
66,66,2,0.1,60,61,216,7,0
67,67,2,0.1,79,80,561,51,0
67,67,2,0.1,79,80,214,55,0
67,67,1,0.25,79,80,354,83,0
67,67,2,0.1,79,80,404,35,0
67,67,3,0.25,79,80,496,4,3
67,67,0,0.5,79,80,297,95,0
67,67,2,0.1,79,80,191,61,0
67,67,2,0.1,79,80,9,28,0
67,67,2,0.1,79,80,14,99,0
67,67,2,0.1,79,80,454,40,0
67,67,2,0.1,79,80,459,58,0
67,67,1,0.25,79,80,617,73,0
67,67,3,0.5,79,80,631,16,1
67,67,2,0.1,79,80,401,69,0
67,67,2,0.1,79,80,457,50,0
67,67,1,0.25,79,80,172,39,0
67,67,3,0.33,79,80,213,31,2
67,67,2,0.1,79,80,164,29,0
67,67,2,0.1,79,80,100,78,0
67,67,2,0.1,79,80,8,64,0
67,67,2,0.1,79,80,681,52,0
68,68,0,0.5,83,84,92,33,0
68,68,1,0.25,83,84,63,54,0
68,68,1,0.25,83,84,41,11,0
68,68,3,0.33,83,84,122,97,2
68,68,2,0.1,83,84,290,40,0
68,68,2,0.1,83,84,110,30,0
68,68,1,0.25,83,84,265,18,0
68,68,2,0.1,83,84,366,19,0
68,68,2,0.1,83,84,458,39,0
68,68,3,0.25,83,84,532,34,3
68,68,1,0.25,83,84,65,94,0
68,68,2,0.1,83,84,137,60,0
68,68,2,0.1,83,84,31,91,0
69,69,2,0.1,132,133,411,42,0
69,69,2,0.1,132,133,391,92,0
69,69,0,0.5,132,133,25,40,0
69,69,2,0.1,132,133,560,86,0
69,69,0,0.5,132,133,510,60,0
69,69,2,0.1,132,133,3,57,0
69,69,2,0.1,132,133,202,58,0
69,69,2,0.1,132,133,66,38,0
69,69,2,0.1,132,133,0,73,0
69,69,1,0.25,132,133,199,82,0
69,69,1,0.25,132,133,686,75,0
69,69,2,0.1,132,133,270,90,0
69,69,0,0.5,132,133,472,62,0
69,69,2,0.1,132,133,195,43,0
69,69,3,0.33,132,133,281,64,2
69,69,1,0.25,132,133,81,1,0
69,69,2,0.1,132,133,621,4,0
69,69,1,0.25,132,133,432,59,0
69,69,2,0.1,132,133,164,6,0
69,69,2,0.1,132,133,682,79,0
69,69,2,0.1,132,133,231,21,0
69,69,2,0.1,132,133,473,65,0
69,69,1,0.25,132,133,337,56,0
70,70,3,0.25,102,103,508,2,3
70,70,1,0.25,102,103,649,95,0
70,70,1,0.25,102,103,414,73,0
70,70,2,0.1,102,103,343,72,0
70,70,1,0.25,102,103,584,29,0
70,70,2,0.1,102,103,524,85,0
70,70,1,0.25,102,103,566,58,0
70,70,2,0.1,102,103,58,83,0
70,70,2,0.1,102,103,541,42,0
70,70,2,0.1,102,103,374,7,0
70,70,1,0.25,102,103,39,22,0
70,70,1,0.25,102,103,402,41,0
70,70,2,0.1,102,103,486,60,0
71,71,2,0.1,149,150,356,60,0
71,71,2,0.1,149,150,526,61,0
71,71,2,0.1,149,150,161,44,0
71,71,1,0.25,149,150,283,1,0
71,71,3,0.5,149,150,70,92,1
71,71,1,0.25,149,150,274,74,0
71,71,1,0.25,149,150,135,95,0
71,71,1,0.25,149,150,222,38,0
71,71,1,0.25,149,150,265,93,0
71,71,2,0.1,149,150,204,88,0
71,71,2,0.1,149,150,636,19,0
72,72,2,0.1,107,108,36,20,0
72,72,2,0.1,107,108,425,6,0
72,72,0,0.5,107,108,21,89,0
72,72,2,0.1,107,108,212,72,0
72,72,1,0.25,107,108,153,81,0
72,72,2,0.1,107,108,305,15,0
72,72,2,0.1,107,108,162,52,0
72,72,1,0.25,107,108,371,34,0
72,72,0,0.5,107,108,149,37,0
73,73,2,0.1,147,148,202,52,0
73,73,2,0.1,147,148,289,29,0
73,73,2,0.1,147,148,616,90,0
73,73,2,0.1,147,148,367,81,0
73,73,2,0.1,147,148,107,32,0
73,73,1,0.25,147,148,261,37,0
73,73,2,0.1,147,148,187,89,0
73,73,2,0.1,147,148,216,41,0
73,73,1,0.25,147,148,293,54,0
73,73,1,0.25,147,148,333,24,0
73,73,0,0.5,147,148,118,85,0
73,73,2,0.1,147,148,403,87,0
73,73,2,0.1,147,148,524,53,0
74,74,2,0.1,132,133,157,72,0
74,74,0,0.5,132,133,173,70,0
74,74,1,0.25,132,133,262,17,0
74,74,2,0.1,132,133,175,99,0
74,74,1,0.25,132,133,414,24,0
74,74,1,0.25,132,133,300,25,0
74,74,0,0.5,132,133,59,9,0
74,74,2,0.1,132,133,156,38,0
74,74,1,0.25,132,133,440,6,0
74,74,1,0.25,132,133,205,18,0
74,74,2,0.1,132,133,532,76,0
74,74,0,0.5,132,133,196,40,0
74,74,0,0.5,132,133,296,13,0
74,74,2,0.1,132,133,602,91,0
74,74,0,0.5,132,133,370,8,0
74,74,2,0.1,132,133,421,57,0
75,75,2,0.1,107,108,628,12,0
75,75,0,0.5,107,108,541,14,0
75,75,2,0.1,107,108,692,34,0
75,75,1,0.25,107,108,205,96,0
75,75,2,0.1,107,108,261,38,0
75,75,2,0.1,107,108,650,40,0
75,75,1,0.25,107,108,366,88,0
75,75,2,0.1,107,108,604,92,0
75,75,2,0.1,107,108,48,46,0
75,75,1,0.25,107,108,374,89,0
75,75,2,0.1,107,108,689,74,0
75,75,3,0.33,107,108,584,83,2
75,75,2,0.1,107,108,540,32,0
75,75,2,0.1,107,108,532,81,0
75,75,1,0.25,107,108,33,4,0
76,76,1,0.25,42,43,128,80,0
76,76,4,0.17,42,43,177,47,0
76,76,2,0.1,42,43,304,73,0
76,76,1,0.25,42,43,676,77,0
76,76,0,0.5,42,43,412,4,0
76,76,1,0.25,42,43,471,88,0
76,76,3,0.25,42,43,111,42,3
76,76,1,0.25,42,43,244,44,0
76,76,1,0.25,42,43,677,31,0
76,76,1,0.25,42,43,339,34,0
76,76,2,0.1,42,43,269,10,0
76,76,1,0.25,42,43,78,43,0
76,76,2,0.1,42,43,270,65,0
76,76,2,0.1,42,43,563,40,0
76,76,0,0.5,42,43,220,69,0
76,76,1,0.25,42,43,321,55,0
76,76,2,0.1,42,43,662,35,0
76,76,2,0.1,42,43,107,58,0
76,76,2,0.1,42,43,66,98,0
76,76,3,0.25,42,43,186,0,3
76,76,2,0.1,42,43,346,2,0
76,76,1,0.25,42,43,557,27,0
76,76,0,0.5,42,43,462,85,0
76,76,2,0.1,42,43,152,75,0
76,76,2,0.1,42,43,660,9,0
76,76,2,0.1,42,43,434,97,0
77,77,2,0.1,37,38,193,18,0
77,77,1,0.25,37,38,139,19,0
77,77,2,0.1,37,38,187,82,0
77,77,2,0.1,37,38,475,23,0
77,77,2,0.1,37,38,585,61,0
77,77,2,0.1,37,38,114,65,0
77,77,2,0.1,37,38,22,54,0
77,77,1,0.25,37,38,397,41,0
77,77,2,0.1,37,38,394,17,0
77,77,2,0.1,37,38,501,15,0
78,78,0,0.5,62,63,426,93,0
78,78,2,0.1,62,63,221,43,0
78,78,1,0.25,62,63,600,58,0
78,78,1,0.25,62,63,157,41,0
78,78,2,0.1,62,63,425,51,0
78,78,2,0.1,62,63,304,17,0
78,78,4,0.42,62,63,98,34,0
78,78,2,0.1,62,63,535,70,0
78,78,4,0.5,62,63,640,52,0
78,78,2,0.1,62,63,555,38,0
79,79,2,0.1,153,154,69,0,0
79,79,2,0.1,153,154,489,73,0
79,79,2,0.1,153,154,311,96,0
79,79,1,0.25,153,154,325,9,0
79,79,1,0.25,153,154,64,43,0
79,79,2,0.1,153,154,605,71,0
79,79,0,0.5,153,154,516,41,0
79,79,1,0.25,153,154,448,90,0
79,79,2,0.1,153,154,283,26,0
79,79,2,0.1,153,154,333,44,0
79,79,2,0.1,153,154,207,48,0
79,79,2,0.1,153,154,665,84,0
79,79,1,0.25,153,154,1,47,0
79,79,2,0.1,153,154,329,61,0
79,79,2,0.1,153,154,616,10,0
79,79,1,0.25,153,154,76,5,0
80,80,2,0.1,125,126,18,74,0
80,80,3,0.33,125,126,684,64,2
80,80,2,0.1,125,126,412,88,0
80,80,1,0.25,125,126,336,50,0
80,80,2,0.1,125,126,171,56,0
80,80,2,0.1,125,126,518,94,0
80,80,1,0.25,125,126,124,81,0
80,80,0,0.5,125,126,511,32,0
80,80,2,0.1,125,126,631,57,0
80,80,2,0.1,125,126,650,79,0
80,80,1,0.25,125,126,25,41,0
80,80,0,0.5,125,126,566,86,0
80,80,2,0.1,125,126,399,17,0
80,80,0,0.5,125,126,159,35,0
80,80,0,0.5,125,126,294,27,0
80,80,2,0.1,125,126,99,29,0
80,80,0,0.5,125,126,697,97,0
80,80,1,0.25,125,126,450,70,0
80,80,1,0.25,125,126,594,37,0
80,80,1,0.25,125,126,641,9,0
80,80,1,0.25,125,126,179,4,0
80,80,1,0.25,125,126,578,21,0
80,80,1,0.25,125,126,599,60,0
81,81,4,0.22,89,90,249,30,0
81,81,4,0.09,89,90,21,5,0
81,81,1,0.25,89,90,196,43,0
81,81,1,0.25,89,90,375,15,0
81,81,3,0.25,89,90,68,74,3
81,81,1,0.25,89,90,247,94,0
81,81,4,0.08,89,90,286,81,0
82,82,2,0.1,137,138,427,21,0
82,82,2,0.1,137,138,350,30,0
82,82,1,0.25,137,138,678,17,0
82,82,2,0.1,137,138,168,76,0
82,82,1,0.25,137,138,159,44,0
82,82,3,0.25,137,138,37,41,3
82,82,1,0.25,137,138,143,45,0
83,83,2,0.1,106,107,454,72,0
83,83,1,0.25,106,107,166,79,0
83,83,1,0.25,106,107,620,97,0
83,83,1,0.25,106,107,414,71,0
83,83,1,0.25,106,107,555,99,0
83,83,1,0.25,106,107,511,14,0
83,83,2,0.1,106,107,316,35,0
84,84,1,0.25,16,17,72,72,0
84,84,3,0.25,16,17,397,76,3
84,84,2,0.1,16,17,438,83,0
84,84,1,0.25,16,17,214,86,0
84,84,2,0.1,16,17,680,39,0
84,84,2,0.1,16,17,580,66,0
84,84,3,0.25,16,17,645,47,3
84,84,2,0.1,16,17,437,94,0
84,84,3,0.33,16,17,151,4,2
84,84,2,0.1,16,17,458,58,0
84,84,2,0.1,16,17,23,20,0
84,84,2,0.1,16,17,0,28,0
84,84,0,0.5,16,17,372,46,0
84,84,1,0.25,16,17,231,19,0
84,84,2,0.1,16,17,534,77,0
84,84,2,0.1,16,17,120,9,0
84,84,2,0.1,16,17,660,23,0
84,84,2,0.1,16,17,277,34,0
84,84,1,0.25,16,17,354,37,0
84,84,1,0.25,16,17,560,36,0
84,84,1,0.25,16,17,222,57,0
85,85,2,0.1,7,8,552,26,0
85,85,1,0.25,7,8,393,88,0
86,86,0,0.5,29,30,473,34,0
86,86,2,0.1,29,30,631,4,0
86,86,2,0.1,29,30,350,72,0
86,86,4,0.5,29,30,640,95,0
86,86,2,0.1,29,30,418,49,0
86,86,0,0.5,29,30,347,13,0
86,86,2,0.1,29,30,420,79,0
87,87,0,0.5,21,22,27,33,0
87,87,1,0.25,21,22,639,59,0
87,87,2,0.1,21,22,410,68,0
87,87,2,0.1,21,22,317,31,0
87,87,0,0.5,21,22,104,0,0
87,87,2,0.1,21,22,357,16,0
87,87,2,0.1,21,22,196,24,0
87,87,2,0.1,21,22,159,97,0
87,87,2,0.1,21,22,382,77,0
87,87,1,0.25,21,22,588,6,0
87,87,2,0.1,21,22,367,15,0
87,87,2,0.1,21,22,478,44,0
87,87,2,0.1,21,22,538,99,0
88,88,2,0.1,108,109,606,15,0
88,88,0,0.5,108,109,506,89,0
88,88,4,0.12,108,109,77,67,0
88,88,1,0.25,108,109,472,73,0
88,88,3,0.25,108,109,233,20,3
88,88,2,0.1,108,109,27,9,0
88,88,2,0.1,108,109,37,41,0
88,88,2,0.1,108,109,297,87,0
88,88,1,0.25,108,109,117,18,0
88,88,3,0.5,108,109,428,78,1
88,88,2,0.1,108,109,515,44,0
88,88,4,0.08,108,109,468,99,0
88,88,0,0.5,108,109,471,42,0
88,88,3,0.25,108,109,385,32,3
88,88,2,0.1,108,109,376,31,0
88,88,2,0.1,108,109,187,58,0
88,88,2,0.1,108,109,51,88,0
88,88,4,0.13,108,109,99,93,0
88,88,1,0.25,108,109,260,96,0
88,88,4,0.07,108,109,538,90,0
88,88,2,0.1,108,109,681,59,0
88,88,0,0.5,108,109,470,62,0
88,88,1,0.25,108,109,14,19,0
88,88,2,0.1,108,109,277,24,0
88,88,1,0.25,108,109,24,83,0
88,88,4,0.14,108,109,381,36,0
88,88,0,0.5,108,109,665,91,0
88,88,2,0.1,108,109,158,5,0
89,89,0,0.5,33,34,594,45,0
89,89,2,0.1,33,34,279,48,0
89,89,0,0.5,33,34,547,98,0
89,89,1,0.25,33,34,591,79,0
89,89,3,0.33,33,34,115,55,2
89,89,1,0.25,33,34,72,51,0
89,89,2,0.1,33,34,47,67,0
89,89,1,0.25,33,34,8,70,0
89,89,2,0.1,33,34,596,19,0
89,89,1,0.25,33,34,211,64,0
89,89,3,0.33,33,34,421,93,2
89,89,4,0.06,33,34,149,54,0
89,89,4,0.01,33,34,71,14,0
89,89,2,0.1,33,34,494,87,0
89,89,4,0.21,33,34,61,18,0
89,89,2,0.1,33,34,145,97,0
89,89,2,0.1,33,34,23,32,0
89,89,2,0.1,33,34,294,2,0
89,89,2,0.1,33,34,686,36,0
89,89,2,0.1,33,34,266,95,0
89,89,2,0.1,33,34,207,21,0
89,89,2,0.1,33,34,678,27,0
89,89,2,0.1,33,34,560,53,0
89,89,2,0.1,33,34,148,12,0
89,89,3,0.25,33,34,9,7,3
89,89,1,0.25,33,34,56,56,0
89,89,4,0.2,33,34,413,62,0
89,89,2,0.1,33,34,284,0,0
90,90,2,0.1,47,48,696,27,0
90,90,2,0.1,47,48,501,79,0
91,91,2,0.1,22,23,420,37,0
91,91,1,0.25,22,23,605,36,0
91,91,3,0.25,22,23,276,0,3
91,91,2,0.1,22,23,656,33,0
91,91,2,0.1,22,23,491,80,0
91,91,2,0.1,22,23,65,35,0
91,91,2,0.1,22,23,413,20,0
91,91,2,0.1,22,23,586,39,0
91,91,1,0.25,22,23,367,96,0
91,91,2,0.1,22,23,621,71,0
91,91,1,0.25,22,23,697,21,0
91,91,1,0.25,22,23,550,87,0
91,91,1,0.25,22,23,90,62,0
92,92,2,0.1,2,3,200,62,0
92,92,1,0.25,2,3,61,43,0
92,92,3,0.25,2,3,522,36,3
92,92,3,0.5,2,3,502,91,1
92,92,2,0.1,2,3,56,46,0
92,92,2,0.1,2,3,641,20,0
92,92,0,0.5,2,3,630,39,0
92,92,1,0.25,2,3,211,14,0
92,92,1,0.25,2,3,364,10,0
92,92,0,0.5,2,3,562,63,0
92,92,2,0.1,2,3,240,9,0
92,92,3,0.25,2,3,191,66,3
92,92,2,0.1,2,3,425,34,0
92,92,2,0.1,2,3,435,94,0
92,92,1,0.25,2,3,11,32,0
92,92,2,0.1,2,3,565,70,0
92,92,2,0.1,2,3,379,12,0
92,92,0,0.5,2,3,151,87,0
92,92,1,0.25,2,3,346,15,0
92,92,0,0.5,2,3,472,92,0
93,93,2,0.1,18,19,70,37,0
93,93,2,0.1,18,19,306,9,0
93,93,2,0.1,18,19,51,62,0
93,93,2,0.1,18,19,408,90,0
93,93,0,0.5,18,19,13,55,0
93,93,1,0.25,18,19,276,52,0
93,93,2,0.1,18,19,367,18,0
93,93,1,0.25,18,19,661,69,0
93,93,2,0.1,18,19,694,58,0
93,93,4,0.14,18,19,580,60,0
93,93,1,0.25,18,19,664,41,0
93,93,1,0.25,18,19,304,45,0
93,93,0,0.5,18,19,107,53,0
93,93,3,0.33,18,19,76,30,2
94,94,0,0.5,48,49,580,69,0
94,94,2,0.1,48,49,619,47,0
94,94,1,0.25,48,49,397,7,0
